week,sentiment
1991-09-09/1991-09-15,0.125
1991-09-23/1991-09-29,0.67765
1991-09-30/1991-10-06,0.57955
1991-10-07/1991-10-13,0.0
1991-10-14/1991-10-20,-0.11200000000000002
1991-10-21/1991-10-27,0.5267
1991-10-28/1991-11-03,0.018024999999999985
1991-11-04/1991-11-10,0.4215
1991-11-11/1991-11-17,0.8286
1991-11-18/1991-11-24,0.20056666666666667
1991-11-25/1991-12-01,0.49274999999999997
1991-12-02/1991-12-08,-0.5574
1991-12-09/1991-12-15,0.526825
1991-12-16/1991-12-22,0.1597333333333333
1991-12-23/1991-12-29,0.2294
1992-01-06/1992-01-12,0.33775
1992-01-13/1992-01-19,0.41183333333333333
1992-01-20/1992-01-26,-0.032866666666666676
1992-02-03/1992-02-09,0.62505
1992-02-10/1992-02-16,0.14269999999999997
1992-02-17/1992-02-23,0.027349999999999985
1992-02-24/1992-03-01,0.7003
1992-03-02/1992-03-08,0.4215
1992-03-09/1992-03-15,0.1825
1992-03-23/1992-03-29,0.059099999999999965
1992-03-30/1992-04-05,0.08475999999999999
1992-04-06/1992-04-12,0.8286
1992-04-13/1992-04-19,0.4923333333333333
1992-04-20/1992-04-26,0.3058666666666667
1992-05-04/1992-05-10,-0.5574
1992-05-11/1992-05-17,0.44015
1992-05-18/1992-05-24,0.2293333333333333
1992-05-25/1992-05-31,0.25889999999999996
1992-06-01/1992-06-07,0.5871999999999999
1992-06-08/1992-06-14,-0.5574
1992-06-15/1992-06-21,0.3058666666666667
1992-06-22/1992-06-28,0.1597333333333333
1992-06-29/1992-07-05,0.7003
1992-07-06/1992-07-12,0.2294
1992-07-13/1992-07-19,-0.5994
1992-07-27/1992-08-02,0.32136666666666663
1992-08-03/1992-08-09,0.67765
1992-08-17/1992-08-23,0.35015
1992-08-24/1992-08-30,0.002159999999999984
1992-08-31/1992-09-06,0.21075
1992-09-07/1992-09-13,0.5267
1992-09-14/1992-09-20,0.3767666666666667
1992-09-21/1992-09-27,0.0005749999999999922
1992-09-28/1992-10-04,0.11459999999999998
1992-10-05/1992-10-11,0.7003
1992-10-12/1992-10-18,0.12006666666666665
1992-10-19/1992-10-25,0.375025
1992-10-26/1992-11-01,0.5267
1992-11-02/1992-11-08,0.1306
1992-11-09/1992-11-15,0.49274999999999997
1992-11-16/1992-11-22,0.25
1992-11-23/1992-11-29,0.4588
1992-11-30/1992-12-06,-0.323175
1992-12-07/1992-12-13,0.3544
1992-12-14/1992-12-20,0.8286
1992-12-28/1993-01-03,0.22568000000000002
1993-01-04/1993-01-10,0.4291333333333333
1993-01-11/1993-01-17,0.4588
1993-01-18/1993-01-24,-0.17470000000000002
1993-01-25/1993-01-31,0.5495
1993-02-01/1993-02-07,0.2519666666666666
1993-02-08/1993-02-14,0.21075
1993-02-15/1993-02-21,0.05046666666666666
1993-02-22/1993-02-28,0.57955
1993-03-01/1993-03-07,0.5609
1993-03-08/1993-03-14,0.8286
1993-03-15/1993-03-21,0.4588
1993-03-22/1993-03-28,-0.2787
1993-03-29/1993-04-04,-0.17470000000000002
1993-04-05/1993-04-11,0.67765
1993-04-12/1993-04-18,0.11696666666666666
1993-04-19/1993-04-25,0.2294
1993-04-26/1993-05-02,-0.2326666666666667
1993-05-03/1993-05-09,-0.1537
1993-05-10/1993-05-16,0.6046999999999999
1993-05-17/1993-05-23,0.0
1993-05-24/1993-05-30,0.5268666666666667
1993-05-31/1993-06-06,0.25
1993-06-07/1993-06-13,-0.21003333333333338
1993-06-14/1993-06-20,0.48760000000000003
1993-06-21/1993-06-27,0.4588
1993-06-28/1993-07-04,0.49274999999999997
1993-07-05/1993-07-11,0.30983333333333335
1993-07-12/1993-07-18,0.3544
1993-07-19/1993-07-25,-0.04930000000000001
1993-07-26/1993-08-01,0.21075
1993-08-02/1993-08-08,0.2519666666666666
1993-08-09/1993-08-15,0.5609
1993-08-16/1993-08-22,0.05046666666666666
1993-08-23/1993-08-29,0.0
1993-08-30/1993-09-05,0.4588
1993-09-06/1993-09-12,0.6852
1993-09-13/1993-09-19,-0.5994
1993-09-20/1993-09-26,0.11457999999999999
1993-09-27/1993-10-03,0.24333333333333332
1993-10-04/1993-10-10,-0.024233333333333367
1993-10-11/1993-10-17,0.46697500000000003
1993-10-25/1993-10-31,0.4215
1993-11-15/1993-11-21,0.25
1993-11-22/1993-11-28,-0.07030000000000003
1993-12-06/1993-12-12,0.5267
1993-12-13/1993-12-19,0.6436999999999999
1993-12-20/1993-12-26,0.21075
1993-12-27/1994-01-02,0.05045999999999999
1994-01-03/1994-01-09,-0.09706000000000001
1994-01-17/1994-01-23,0.57955
1994-01-24/1994-01-30,0.6046999999999999
1994-01-31/1994-02-06,0.33575
1994-02-07/1994-02-13,-0.04930000000000001
1994-02-14/1994-02-20,0.6134999999999999
1994-02-21/1994-02-27,0.172
1994-02-28/1994-03-06,-0.2451
1994-03-07/1994-03-13,0.4588
1994-03-14/1994-03-20,0.67765
1994-03-21/1994-03-27,0.2294
1994-03-28/1994-04-03,0.4697
1994-04-04/1994-04-10,0.47409999999999997
1994-04-11/1994-04-17,0.4588
1994-04-25/1994-05-01,0.26996000000000003
1994-05-02/1994-05-08,0.15841666666666665
1994-05-09/1994-05-15,0.0
1994-05-23/1994-05-29,0.3544
1994-06-06/1994-06-12,0.2294
1994-06-13/1994-06-19,0.38835
1994-06-20/1994-06-26,-0.10940000000000001
1994-06-27/1994-07-03,0.4893166666666667
1994-07-11/1994-07-17,-0.06795000000000001
1994-07-18/1994-07-24,0.4588
1994-07-25/1994-07-31,0.202425
1994-08-01/1994-08-07,-0.2326666666666667
1994-08-08/1994-08-14,0.6046999999999999
1994-08-15/1994-08-21,0.4215
1994-08-22/1994-08-28,0.3167666666666667
1994-09-05/1994-09-11,-0.2997
1994-09-12/1994-09-18,0.6436999999999999
1994-09-19/1994-09-25,0.41183333333333333
1994-09-26/1994-10-02,0.09833999999999998
1994-10-03/1994-10-09,0.1356
1994-10-10/1994-10-16,0.3767666666666667
1994-10-24/1994-10-30,0.7003
1994-10-31/1994-11-06,0.2294
1994-11-07/1994-11-13,0.5393
1994-11-14/1994-11-20,-0.2451
1994-11-21/1994-11-27,0.3863666666666667
1994-11-28/1994-12-04,0.5267
1994-12-05/1994-12-11,0.1597333333333333
1995-01-02/1995-01-08,0.032649999999999985
1995-01-09/1995-01-15,0.3739333333333333
1995-01-16/1995-01-22,0.25
1995-01-23/1995-01-29,0.5267
1995-01-30/1995-02-05,0.27305
1995-02-13/1995-02-19,0.10763333333333332
1995-02-20/1995-02-26,0.5267
1995-02-27/1995-03-05,0.3544
1995-03-06/1995-03-12,-0.04930000000000001
1995-03-13/1995-03-19,0.303675
1995-03-20/1995-03-26,0.4215
1995-03-27/1995-04-02,0.07639999999999998
1995-04-03/1995-04-09,0.4697
1995-04-10/1995-04-16,0.21075
1995-04-17/1995-04-23,-0.01535000000000003
1995-04-24/1995-04-30,0.4588
1995-05-01/1995-05-07,0.6436999999999999
1995-05-08/1995-05-14,0.25712857142857143
1995-05-15/1995-05-21,-0.5994
1995-05-29/1995-06-04,0.8286
1995-06-05/1995-06-11,-0.07030000000000003
1995-06-12/1995-06-18,0.2583166666666667
1995-06-26/1995-07-02,0.3544
1995-07-03/1995-07-09,0.6134999999999999
1995-07-10/1995-07-16,0.07639999999999998
1995-07-17/1995-07-23,0.05046666666666666
1995-07-24/1995-07-30,0.4215
1995-07-31/1995-08-06,0.0936333333333333
1995-08-07/1995-08-13,0.8286
1995-08-14/1995-08-20,0.07145000000000001
1995-08-21/1995-08-27,0.308875
1995-08-28/1995-09-03,0.050449999999999995
1995-09-04/1995-09-10,-0.04930000000000001
1995-09-11/1995-09-17,0.22383333333333333
1995-09-18/1995-09-24,0.6436999999999999
1995-09-25/1995-10-01,0.5267
1995-10-02/1995-10-08,0.47409999999999997
1995-10-09/1995-10-15,0.16618
1995-10-16/1995-10-22,0.4588
1995-10-23/1995-10-29,0.125
1995-10-30/1995-11-05,0.03363333333333333
1995-11-06/1995-11-12,0.22172499999999998
1995-11-13/1995-11-19,0.33575
1995-11-20/1995-11-26,0.8286
1995-11-27/1995-12-03,0.25
1995-12-04/1995-12-10,0.4588
1995-12-11/1995-12-17,-0.01535000000000003
1995-12-18/1995-12-24,0.7003
1995-12-25/1995-12-31,0.42722499999999997
1996-01-01/1996-01-07,-0.5994
1996-01-08/1996-01-14,0.2558
1996-01-22/1996-01-28,0.1876
1996-01-29/1996-02-04,0.5267
1996-02-05/1996-02-11,0.33911428571428576
1996-02-12/1996-02-18,0.33575
1996-02-19/1996-02-25,-0.5574
1996-03-04/1996-03-10,0.143225
1996-03-18/1996-03-24,0.050449999999999995
1996-03-25/1996-03-31,0.45352499999999996
1996-04-01/1996-04-07,-0.024233333333333367
1996-04-08/1996-04-14,0.07145000000000001
1996-04-15/1996-04-21,0.4588
1996-04-22/1996-04-28,0.5000333333333333
1996-04-29/1996-05-05,0.6436999999999999
1996-05-06/1996-05-12,0.13096666666666668
1996-05-13/1996-05-19,0.47409999999999997
1996-05-20/1996-05-26,-0.07030000000000003
1996-05-27/1996-06-02,0.26335
1996-06-03/1996-06-09,0.18813333333333335
1996-06-10/1996-06-16,0.07954999999999998
1996-06-24/1996-06-30,0.5393
1996-07-01/1996-07-07,-0.07030000000000003
1996-07-15/1996-07-21,0.5609
1996-07-22/1996-07-28,0.45352499999999996
1996-07-29/1996-08-04,0.18561999999999998
1996-08-05/1996-08-11,0.6501333333333333
1996-08-12/1996-08-18,-0.5574
1996-08-26/1996-09-01,0.03363333333333333
1996-09-02/1996-09-08,0.0
1996-09-09/1996-09-15,0.287875
1996-09-16/1996-09-22,-0.03635000000000005
1996-09-23/1996-09-29,0.3544
1996-09-30/1996-10-06,0.1894833333333333
1996-10-07/1996-10-13,0.050449999999999995
1996-10-21/1996-10-27,0.4215
1996-10-28/1996-11-03,0.5393
1996-11-04/1996-11-10,0.5267
1996-11-11/1996-11-17,0.21689999999999998
1996-11-18/1996-11-24,0.7003
1996-11-25/1996-12-01,0.2821
1996-12-02/1996-12-08,-0.07030000000000003
1996-12-09/1996-12-15,-0.032866666666666676
1996-12-16/1996-12-22,0.8286
1996-12-23/1996-12-29,0.33575
1996-12-30/1997-01-05,0.4588
1997-01-06/1997-01-12,0.232375
1997-01-13/1997-01-19,0.03803333333333333
1997-01-27/1997-02-02,0.35231666666666667
1997-02-10/1997-02-16,-0.08895000000000003
1997-02-17/1997-02-23,0.38434999999999997
1997-02-24/1997-03-02,0.4215
1997-03-03/1997-03-09,0.2519666666666666
1997-03-10/1997-03-16,0.4588
1997-03-17/1997-03-23,0.25
1997-03-31/1997-04-06,0.19305
1997-04-14/1997-04-20,-0.5994
1997-04-21/1997-04-27,0.3863666666666667
1997-04-28/1997-05-04,0.7003
1997-05-05/1997-05-11,0.13699999999999998
1997-05-12/1997-05-18,0.0
1997-05-19/1997-05-25,0.8286
1997-06-02/1997-06-08,-0.07030000000000003
1997-06-09/1997-06-15,-0.5574
1997-06-16/1997-06-22,0.3544
1997-06-23/1997-06-29,0.5139
1997-06-30/1997-07-06,0.33575
1997-07-07/1997-07-13,0.2294
1997-07-14/1997-07-20,0.7003
1997-07-21/1997-07-27,0.49274999999999997
1997-07-28/1997-08-03,0.22762857142857143
1997-08-04/1997-08-10,-0.5574
1997-08-18/1997-08-24,0.254625
1997-08-25/1997-08-31,0.26335
1997-09-01/1997-09-07,0.5696333333333333
1997-09-08/1997-09-14,0.015739999999999976
1997-09-15/1997-09-21,0.7003
1997-09-22/1997-09-28,0.0
1997-09-29/1997-10-05,0.7003
1997-10-06/1997-10-12,-0.04930000000000001
1997-10-13/1997-10-19,0.059099999999999965
1997-10-20/1997-10-26,0.44015
1997-10-27/1997-11-02,0.45176666666666665
1997-11-03/1997-11-09,0.050449999999999995
1997-11-10/1997-11-16,0.2309
1997-11-17/1997-11-23,0.125
1997-11-24/1997-11-30,0.4588
1997-12-01/1997-12-07,0.11041999999999999
1997-12-08/1997-12-14,0.7003
1997-12-15/1997-12-21,0.25889999999999996
1997-12-22/1997-12-28,0.4588
1997-12-29/1998-01-04,0.4588
1998-01-05/1998-01-11,0.4143
1998-01-12/1998-01-18,0.46900000000000003
1998-01-19/1998-01-25,0.11696666666666666
1998-01-26/1998-02-01,-0.04930000000000001
1998-02-02/1998-02-08,0.14269999999999997
1998-02-09/1998-02-15,0.33575
1998-02-16/1998-02-22,0.232375
1998-03-02/1998-03-08,0.41212499999999996
1998-03-09/1998-03-15,0.3544
1998-03-16/1998-03-22,0.11459999999999998
1998-03-23/1998-03-29,-0.04930000000000001
1998-03-30/1998-04-05,0.032649999999999985
1998-04-06/1998-04-12,0.7003
1998-04-13/1998-04-19,0.46900000000000003
1998-04-20/1998-04-26,0.125
1998-04-27/1998-05-03,0.25
1998-05-04/1998-05-10,0.5495
1998-05-18/1998-05-24,0.172
1998-05-25/1998-05-31,-0.04930000000000001
1998-06-01/1998-06-07,0.57955
1998-06-08/1998-06-14,-0.5994
1998-06-15/1998-06-21,0.4588
1998-06-22/1998-06-28,0.16019999999999998
1998-06-29/1998-07-05,0.6274166666666666
1998-07-20/1998-07-26,0.23626666666666665
1998-07-27/1998-08-02,-0.2451
1998-08-10/1998-08-16,0.3055857142857143
1998-08-24/1998-08-30,0.5267
1998-08-31/1998-09-06,0.2453
1998-09-07/1998-09-13,0.0904
1998-09-14/1998-09-20,0.49274999999999997
1998-09-21/1998-09-27,0.25
1998-09-28/1998-10-04,0.0
1998-10-05/1998-10-11,0.8286
1998-10-12/1998-10-18,0.10763333333333332
1998-10-19/1998-10-25,0.5267
1998-10-26/1998-11-01,0.202425
1998-11-02/1998-11-08,0.14269999999999997
1998-11-09/1998-11-15,0.39515
1998-11-16/1998-11-22,0.25
1998-11-23/1998-11-29,-0.5994
1998-11-30/1998-12-06,0.35259999999999997
1998-12-07/1998-12-13,0.12006666666666665
1998-12-14/1998-12-20,0.33575
1998-12-21/1998-12-27,0.35015
1998-12-28/1999-01-03,0.6134999999999999
1999-01-11/1999-01-17,0.25
1999-01-18/1999-01-24,0.20189999999999997
1999-01-25/1999-01-31,0.1825
1999-02-01/1999-02-07,0.20189999999999997
1999-02-15/1999-02-21,0.1825
1999-02-22/1999-02-28,0.47515
1999-03-01/1999-03-07,0.38835
1999-03-08/1999-03-14,0.21689999999999998
1999-03-15/1999-03-21,0.4588
1999-03-22/1999-03-28,0.07145000000000001
1999-03-29/1999-04-04,0.4814333333333333
1999-04-05/1999-04-11,-0.5574
1999-04-12/1999-04-18,0.34295
1999-04-19/1999-04-25,0.2293333333333333
1999-05-03/1999-05-09,-0.07030000000000003
1999-05-10/1999-05-16,0.33575
1999-05-17/1999-05-23,0.6134999999999999
1999-05-24/1999-05-30,-0.032866666666666676
1999-05-31/1999-06-06,-0.2326666666666667
1999-06-07/1999-06-13,0.0
1999-06-14/1999-06-20,0.57955
1999-06-21/1999-06-27,0.38835
1999-06-28/1999-07-04,0.6929
1999-07-05/1999-07-11,-0.5994
1999-07-12/1999-07-18,-0.10246666666666666
1999-07-19/1999-07-25,0.51322
1999-07-26/1999-08-01,0.8286
1999-08-02/1999-08-08,0.12869999999999995
1999-08-09/1999-08-15,0.25
1999-08-16/1999-08-22,0.21075
1999-08-23/1999-08-29,0.20056666666666667
1999-08-30/1999-09-05,0.2294
1999-09-06/1999-09-12,0.57955
1999-09-13/1999-09-19,0.62505
1999-09-20/1999-09-26,-0.5784
1999-09-27/1999-10-03,0.48395
1999-10-04/1999-10-10,0.024033333333333313
1999-10-11/1999-10-17,-0.5574
1999-10-18/1999-10-24,0.6046999999999999
1999-10-25/1999-10-31,0.0
1999-11-01/1999-11-07,0.8286
1999-11-08/1999-11-14,0.13562
1999-11-15/1999-11-21,0.17413333333333333
1999-11-22/1999-11-28,0.4588
1999-12-06/1999-12-12,0.8286
1999-12-13/1999-12-19,0.5609
1999-12-20/1999-12-26,0.12721999999999997
1999-12-27/2000-01-02,-0.164
2000-01-03/2000-01-09,0.611625
2000-01-10/2000-01-16,-0.5994
2000-01-17/2000-01-23,0.47409999999999997
2000-01-24/2000-01-30,0.25
2000-01-31/2000-02-06,-0.04282500000000003
2000-02-07/2000-02-13,0.4143
2000-02-14/2000-02-20,0.3767666666666667
2000-02-21/2000-02-27,0.7003
2000-02-28/2000-03-05,0.12869999999999995
2000-03-06/2000-03-12,-0.032866666666666676
2000-03-13/2000-03-19,0.47515
2000-03-20/2000-03-26,0.8286
2000-03-27/2000-04-02,0.4215
2000-04-10/2000-04-16,-0.019550000000000012
2000-04-17/2000-04-23,0.42145
2000-04-24/2000-04-30,0.44015
2000-05-01/2000-05-07,0.5393
2000-05-08/2000-05-14,0.5393
2000-05-15/2000-05-21,-0.5574
2000-05-22/2000-05-28,0.08719999999999997
2000-05-29/2000-06-04,0.7644500000000001
2000-06-05/2000-06-11,0.4588
2000-06-12/2000-06-18,0.07022499999999998
2000-06-19/2000-06-25,-0.01535000000000003
2000-06-26/2000-07-02,0.23626666666666665
2000-07-03/2000-07-09,-0.03635000000000005
2000-07-10/2000-07-16,0.7003
2000-07-17/2000-07-23,0.17373333333333332
2000-07-24/2000-07-30,0.44015
2000-07-31/2000-08-06,0.2821
2000-08-07/2000-08-13,-0.2997
2000-08-14/2000-08-20,0.48972499999999997
2000-08-28/2000-09-03,-0.5574
2000-09-04/2000-09-10,0.25889999999999996
2000-09-11/2000-09-17,0.62505
2000-09-18/2000-09-24,-0.5994
2000-09-25/2000-10-01,0.3354142857142857
2000-10-02/2000-10-08,0.4697
2000-10-09/2000-10-15,-0.5994
2000-10-16/2000-10-22,0.4215
2000-10-30/2000-11-05,0.09833999999999998
2000-11-06/2000-11-12,0.4588
2000-11-13/2000-11-19,0.67765
2000-11-20/2000-11-26,0.2294
2000-11-27/2000-12-03,0.25
2000-12-04/2000-12-10,0.38835
2000-12-11/2000-12-17,-0.5574
2000-12-18/2000-12-24,0.43354
2000-12-25/2000-12-31,0.050449999999999995
2001-01-01/2001-01-07,0.619275
2001-01-08/2001-01-14,0.25
2001-01-15/2001-01-21,0.10606666666666664
2001-01-22/2001-01-28,-0.5574
2001-01-29/2001-02-04,0.34295
2001-02-05/2001-02-11,-0.5994
2001-02-12/2001-02-18,0.4291333333333333
2001-02-19/2001-02-25,0.49274999999999997
2001-02-26/2001-03-04,0.47515
2001-03-05/2001-03-11,-0.08895000000000003
2001-03-12/2001-03-18,0.1825
2001-03-19/2001-03-25,0.49274999999999997
2001-03-26/2001-04-01,0.7003
2001-04-02/2001-04-08,0.2294
2001-04-09/2001-04-15,0.4588
2001-04-16/2001-04-22,0.12399999999999997
2001-04-30/2001-05-06,0.38835
2001-05-14/2001-05-20,0.18813333333333335
2001-05-21/2001-05-27,0.11363999999999999
2001-05-28/2001-06-03,0.5267
2001-06-04/2001-06-10,0.25
2001-06-11/2001-06-17,0.48184000000000005
2001-06-18/2001-06-24,-0.5784
2001-06-25/2001-07-01,0.4588
2001-07-02/2001-07-08,0.11626666666666663
2001-07-09/2001-07-15,0.150425
2001-07-16/2001-07-22,0.5393
2001-07-30/2001-08-05,0.0
2001-08-06/2001-08-12,0.15902499999999997
2001-08-13/2001-08-19,-0.5574
2001-08-20/2001-08-26,0.44015
2001-08-27/2001-09-02,0.6625666666666666
2001-09-03/2001-09-09,0.6436999999999999
2001-09-10/2001-09-16,-0.05215000000000003
2001-09-17/2001-09-23,0.47515
2001-10-01/2001-10-07,0.16618
2001-10-08/2001-10-14,0.33575
2001-10-22/2001-10-28,0.2294
2001-10-29/2001-11-04,0.4588
2001-11-05/2001-11-11,0.1597333333333333
2001-11-12/2001-11-18,0.35015
2001-11-19/2001-11-25,0.4215
2001-11-26/2001-12-02,0.33102
2001-12-03/2001-12-09,-0.2787
2001-12-10/2001-12-16,0.0936333333333333
2001-12-17/2001-12-23,0.8286
2001-12-31/2002-01-06,0.246
2002-01-07/2002-01-13,0.26335
2002-01-14/2002-01-20,0.4215
2002-01-21/2002-01-27,0.4588
2002-01-28/2002-02-03,0.050449999999999995
2002-02-11/2002-02-17,0.25464000000000003
2002-02-18/2002-02-24,0.6436999999999999
2002-02-25/2002-03-03,0.27585
2002-03-04/2002-03-10,0.8286
2002-03-18/2002-03-24,0.4215
2002-03-25/2002-03-31,0.03646666666666665
2002-04-01/2002-04-07,0.07022499999999998
2002-04-15/2002-04-21,0.14269999999999997
2002-04-22/2002-04-28,0.5929666666666668
2002-04-29/2002-05-05,-0.5784
2002-05-06/2002-05-12,0.49274999999999997
2002-05-13/2002-05-19,0.48184000000000005
2002-05-27/2002-06-02,0.48395
2002-06-03/2002-06-09,-0.5994
2002-06-17/2002-06-23,0.44015
2002-06-24/2002-06-30,0.1303
2002-07-01/2002-07-07,0.4588
2002-07-08/2002-07-14,0.3544
2002-07-15/2002-07-21,0.5922666666666666
2002-07-22/2002-07-28,-0.5574
2002-07-29/2002-08-04,0.03363333333333333
2002-08-05/2002-08-11,0.16952499999999998
2002-08-12/2002-08-18,0.5696333333333333
2002-08-26/2002-09-01,0.26335
2002-09-02/2002-09-08,0.4215
2002-09-09/2002-09-15,0.25
2002-09-16/2002-09-22,0.032649999999999985
2002-09-23/2002-09-29,0.57955
2002-09-30/2002-10-06,0.44015
2002-10-14/2002-10-20,0.8286
2002-10-21/2002-10-27,0.5619333333333333
2002-10-28/2002-11-03,-0.2267
2002-11-04/2002-11-10,0.4588
2002-11-11/2002-11-17,0.5922666666666666
2002-11-18/2002-11-24,-0.2267
2002-11-25/2002-12-01,-0.04930000000000001
2002-12-02/2002-12-08,0.50985
2002-12-09/2002-12-15,0.45176666666666665
2002-12-16/2002-12-22,-0.17470000000000002
2002-12-30/2003-01-05,0.4215
2003-01-13/2003-01-19,0.03646666666666665
2003-01-20/2003-01-26,0.6286
2003-01-27/2003-02-02,-0.2787
2003-02-03/2003-02-09,0.4215
2003-02-10/2003-02-16,0.49274999999999997
2003-02-17/2003-02-23,0.12442
2003-02-24/2003-03-02,0.2294
2003-03-03/2003-03-09,-0.5574
2003-03-10/2003-03-16,0.125
2003-03-17/2003-03-23,0.20189999999999997
2003-03-24/2003-03-30,0.6625666666666666
2003-03-31/2003-04-06,0.5268666666666667
2003-04-07/2003-04-13,0.67765
2003-04-14/2003-04-20,-0.2997
2003-04-21/2003-04-27,0.3544
2003-04-28/2003-05-04,-0.06795000000000001
2003-05-05/2003-05-11,0.8286
2003-05-12/2003-05-18,0.150425
2003-05-26/2003-06-01,0.15902499999999997
2003-06-02/2003-06-08,0.6625666666666666
2003-06-09/2003-06-15,0.0
2003-06-16/2003-06-22,-0.03635000000000005
2003-06-23/2003-06-29,0.3544
2003-06-30/2003-07-06,0.57955
2003-07-07/2003-07-13,0.4215
2003-07-14/2003-07-20,0.8286
2003-07-21/2003-07-27,0.054824999999999985
2003-07-28/2003-08-03,-0.2466666666666667
2003-08-04/2003-08-10,-0.04530000000000001
2003-08-11/2003-08-17,0.41183333333333333
2003-08-18/2003-08-24,0.8286
2003-08-25/2003-08-31,0.57955
2003-09-01/2003-09-07,-0.06795000000000001
2003-09-08/2003-09-14,0.2293333333333333
2003-09-15/2003-09-21,0.125
2003-09-22/2003-09-28,0.4588
2003-09-29/2003-10-05,0.47722
2003-10-06/2003-10-12,0.25
2003-10-13/2003-10-19,0.29435
2003-10-27/2003-11-02,0.4588
2003-11-03/2003-11-09,0.7003
2003-11-10/2003-11-16,-0.03635000000000005
2003-11-17/2003-11-23,0.11457999999999999
2003-11-24/2003-11-30,0.6436999999999999
2003-12-01/2003-12-07,0.47515
2003-12-15/2003-12-21,0.1356
2003-12-22/2003-12-28,0.16151999999999997
2003-12-29/2004-01-04,0.4588
2004-01-05/2004-01-11,0.21727999999999997
2004-01-19/2004-01-25,0.8286
2004-01-26/2004-02-01,0.16952499999999998
2004-02-02/2004-02-08,0.8286
2004-02-09/2004-02-15,0.4215
2004-02-16/2004-02-22,-0.17450000000000002
2004-02-23/2004-02-29,0.7003
2004-03-01/2004-03-07,0.27168749999999997
2004-03-08/2004-03-14,0.7003
2004-03-15/2004-03-21,-0.5574
2004-03-22/2004-03-28,0.4588
2004-04-12/2004-04-18,0.44015
2004-04-19/2004-04-25,0.17975999999999998
2004-04-26/2004-05-02,0.23626666666666665
2004-05-03/2004-05-09,0.48760000000000003
2004-05-10/2004-05-16,0.03646666666666665
2004-05-17/2004-05-23,-0.01535000000000003
2004-05-24/2004-05-30,0.4588
2004-05-31/2004-06-06,0.13096666666666668
2004-06-07/2004-06-13,0.4215
2004-06-14/2004-06-20,-0.5994
2004-06-21/2004-06-27,0.4291333333333333
2004-06-28/2004-07-04,0.49274999999999997
2004-07-12/2004-07-18,0.19394285714285714
2004-07-19/2004-07-25,0.3544
2004-08-09/2004-08-15,0.4588
2004-08-16/2004-08-22,0.5495
2004-08-23/2004-08-29,0.196
2004-08-30/2004-09-05,-0.3022666666666667
2004-09-06/2004-09-12,0.5267
2004-09-13/2004-09-19,0.4588
2004-09-20/2004-09-26,0.42722499999999997
2004-09-27/2004-10-03,0.41772
2004-10-04/2004-10-10,-0.04930000000000001
2004-10-11/2004-10-17,0.059099999999999965
2004-10-18/2004-10-24,0.0
2004-10-25/2004-10-31,0.4215
2004-11-01/2004-11-07,0.8286
2004-11-08/2004-11-14,-0.04282500000000003
2004-11-22/2004-11-28,0.352275
2004-11-29/2004-12-05,0.44015
2004-12-13/2004-12-19,-0.2787
2004-12-20/2004-12-26,0.55288
2004-12-27/2005-01-02,-0.5994
2005-01-03/2005-01-09,0.57955
2005-01-10/2005-01-16,0.5267
2005-01-17/2005-01-23,0.5393
2005-01-24/2005-01-30,-0.055300000000000016
2005-01-31/2005-02-06,-0.2997
2005-02-07/2005-02-13,0.5066999999999999
2005-02-14/2005-02-20,0.57955
2005-02-21/2005-02-27,0.4588
2005-02-28/2005-03-06,0.18813333333333335
2005-03-07/2005-03-13,-0.2787
2005-03-14/2005-03-20,-0.07030000000000003
2005-03-21/2005-03-27,0.6436999999999999
2005-03-28/2005-04-03,0.308875
2005-04-04/2005-04-10,0.4588
2005-04-11/2005-04-17,0.25
2005-04-18/2005-04-24,0.34825
2005-04-25/2005-05-01,0.20919999999999997
2005-05-02/2005-05-08,0.5267
2005-05-09/2005-05-15,-0.08205000000000001
2005-05-16/2005-05-22,0.3544
2005-05-30/2005-06-05,0.19047999999999998
2005-06-06/2005-06-12,0.4143
2005-06-13/2005-06-19,0.22319999999999998
2005-06-20/2005-06-26,0.4588
2005-06-27/2005-07-03,0.4588
2005-07-04/2005-07-10,0.35015
2005-07-18/2005-07-24,0.29388
2005-07-25/2005-07-31,-0.07030000000000003
2005-08-01/2005-08-07,0.62505
2005-08-08/2005-08-14,0.037849999999999995
2005-08-15/2005-08-21,0.6134999999999999
2005-08-22/2005-08-28,-0.07030000000000003
2005-09-05/2005-09-11,0.018024999999999985
2005-09-12/2005-09-18,0.1356
2005-09-19/2005-09-25,0.4588
2005-09-26/2005-10-02,0.5619333333333333
2005-10-03/2005-10-09,0.4588
2005-10-10/2005-10-16,-0.2787
2005-10-17/2005-10-23,0.44015
2005-10-24/2005-10-30,0.5351
2005-10-31/2005-11-06,0.17413333333333333
2005-11-07/2005-11-13,0.2294
2005-11-21/2005-11-27,0.13096666666666668
2005-11-28/2005-12-04,0.07639999999999998
2005-12-12/2005-12-18,0.13272499999999998
2005-12-19/2005-12-25,0.314175
2005-12-26/2006-01-01,0.7003
2006-01-09/2006-01-15,0.4143
2006-01-16/2006-01-22,0.18656666666666666
2006-01-23/2006-01-29,0.3767666666666667
2006-01-30/2006-02-05,-0.01535000000000003
2006-02-06/2006-02-12,0.4814333333333333
2006-02-13/2006-02-19,0.17373333333333332
2006-02-20/2006-02-26,0.1306
